,road,latitude_road,longitude_road,murder,robber,rape,theft,violence,crime_counts,camera,latitude_camera,longitude_camera,total_p,total_m,total_f,interval,lamp
861,삼성동1713-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46331438,126.9272212,,,,,
862,보라매동산104-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.48890915,126.9381012,,,,,
863,남부순환로1561-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.483751899999994,126.9242301,,,,,
864,복은길60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.47460297,126.9391541,,,,,
865,밤골길6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.46202243,126.93178059999998,,,,,
866,낙성대동산58-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.47489669,126.95899809999999,,,,,
867,남부순환로1455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.48146603,126.9124003,,,,,
868,신림동700-57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.47000023,126.92000520000002,,,,,
869,동광로49-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.47062478,126.9190903,,,,,
870,신림동300-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.46627057,126.9307058,,,,,
871,은천로24길26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.48571725,126.947981,,,,,
872,남부순환로1761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.48260267,126.9464869,,,,,
873,난향동1736-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.46214932,126.91906909999999,,,,,
874,신원동산159-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47625089,126.92543119999999,,,,,
875,보라매동산104-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.48947201,126.9390212,,,,,
876,청룡동산149-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.4807547,126.93565990000002,,,,,
877,신사동498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.48833012,126.91488079999999,,,,,
878,삼성동산57-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.45685298,126.9295683,,,,,
879,청룡동산175-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.47649685,126.95094350000001,,,,,
880,난곡동655-104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46788994,126.9207614,,,,,
881,신사동501-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.48624049,126.91527190000001,,,,,
882,서림동98-402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47524952,126.9427937,,,,,
883,삼성동316-95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.45928016,126.9329815,,,,,
884,대학동1716-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46791457,126.942415,,,,,
885,남부순환로2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.47641345,126.98013300000001,,,,,
886,대학동205-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.46230362,126.94778810000001,,,,,
887,관악산나들길114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.45652999,126.94714590000001,,,,,
888,국사봉길175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.49249498,126.9349524,,,,,
889,관악산나들길,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.46802993,126.945548,,,,,
890,대학동산24-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.46797618,126.93996229999999,,,,,
891,조원동1661-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.48190677,126.9028852,,,,,
892,행운동148-103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47922047,126.96238829999999,,,,,
893,은천동942-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.48509822,126.93954609999999,,,,,
894,삼성동321-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46195671,126.93033190000001,,,,,
895,미성동1482-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.48019649,126.9141403,,,,,
896,미성동1563-56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47403416,126.91525039999999,,,,,
897,낙성대동산56-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47573517,126.95610309999999,,,,,
898,대학동산32-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46353082,126.948072,,,,,
899,난향동산105-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46575088,126.9172992,,,,,
900,삼성동산68-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46319264,126.93374840000001,,,,,
901,미성동산197-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47774206,126.91765600000001,,,,,
902,난향동산102-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.45766012,126.9185619,,,,,
903,낙성대동291-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47393166,126.95997709999999,,,,,
904,낙성대동287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47322103,126.9597055,,,,,
905,남부순환로55-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47521586,126.9708827,,,,,
906,"연주대,삼성동산불감시",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.44241172,126.9653313,,,,,
907,"모자봉,대학동산불감시",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.45241416,126.94666310000001,,,,,
908,"삼성산,삼성동산불감시",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.45032292,126.93423770000001,,,,,
909,"서울대,대학동산불감시",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46242012,126.95609420000001,,,,,
910,성현동1712-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.49119516,126.95359979999999,,,,,
911,봉천로19길31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.48869889,126.9335906,,,,,
912,대학동255-258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46414404,126.93530630000001,,,,,
913,청룡동1555-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47678062,126.9438504,,,,,
914,난곡동산87-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46575933,126.9238244,,,,,
915,미성동산117-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46968859,126.9125745,,,,,
